bike_name,price,city,kms_driven,owner,age,power,brand
69,142,287,2122,2,2,14,10
123,118,97,98,2,16,1,1
174,12,75,2123,1,2,10,1
252,12,2,194,1,5,8,2
25,24,8,2124,1,5,5,7
55,36,12,2125,2,14,4,7
34,104,2,2126,1,6,2,2
245,8,334,24,1,10,10,7
168,49,2,2127,1,7,10,1
147,179,2,2128,1,3,1,6
11,11,335,1372,2,2,5,4
29,513,10,2129,1,5,5,5
4,16,39,2130,1,7,4,1
171,230,4,194,1,11,5,4
42,57,137,2131,1,11,6,1
11,65,11,2132,1,2,5,4
81,153,2,10,2,6,7,6
90,4,257,2133,1,6,13,7
412,374,10,2134,1,13,20,7
133,225,10,85,1,5,8,2
81,118,2,2135,2,14,7,6
66,152,19,2136,1,6,5,7
224,4,336,103,1,2,5,4
373,105,337,2137,1,7,6,5
127,50,2,2138,1,5,7,1
134,309,10,92,1,4,2,2
12,7,6,2139,1,2,9,4
42,243,2,2140,1,6,6,1
188,43,6,1936,1,6,11,7
34,24,4,2141,1,13,2,2
66,226,338,2142,1,2,5,7
18,39,2,2143,1,2,5,8
225,140,39,2144,1,2,6,5
417,361,8,2145,1,7,5,4
34,4,191,64,2,11,2,2
70,4,39,24,1,10,9,5
35,920,3,2146,1,4,2,2
211,57,19,2082,1,10,5,4
96,17,339,176,1,1,26,7
337,445,4,1021,1,1,5,8
55,1,10,2147,1,14,4,7
102,921,8,600,1,4,10,10
295,106,300,137,1,2,6,5
66,349,340,2148,1,1,5,7
6,638,12,581,2,4,5,4
121,361,62,2149,1,7,10,1
61,232,2,615,1,14,20,7
27,77,10,184,1,5,13,7
216,100,2,2150,1,1,10,1
43,43,1,2151,1,5,11,5
28,148,3,2152,2,2,14,10
62,77,36,2153,1,3,13,7
370,445,2,2154,1,7,5,8
31,922,2,24,1,6,5,5
75,33,2,2155,1,6,8,2
78,7,39,2156,1,1,6,1
126,880,11,2157,4,2,2,2
133,137,341,78,1,4,8,2
75,16,4,2158,2,10,8,2
128,4,11,2159,1,6,10,7
69,923,2,76,1,1,14,10
272,139,2,201,1,3,7,7
396,119,18,2160,1,1,7,6
138,27,342,250,1,1,9,5
25,1,3,317,1,11,5,7
43,57,2,637,1,3,11,5
62,244,62,2161,1,7,13,7
91,49,29,98,1,5,2,2
28,334,2,220,1,6,14,10
111,43,8,132,2,12,18,6
2,7,39,2162,1,3,2,2
123,112,343,621,1,14,1,1
121,113,343,2163,1,2,10,1
188,255,3,106,1,4,11,7
24,118,6,2164,1,14,11,5
35,65,4,2165,1,10,2,2
111,152,40,2166,1,4,18,6
418,77,2,2167,1,1,11,6
47,4,39,2168,1,2,5,8
17,137,2,2169,2,2,10,7
34,65,31,26,1,11,2,2
29,57,13,603,1,13,5,5
109,358,212,481,1,10,5,4
15,57,3,2170,1,4,11,7
25,1,2,2171,1,5,5,7
63,117,39,2172,1,11,5,4
75,81,3,2173,1,5,8,2
2,12,2,2174,1,4,2,2
133,33,3,2175,1,6,8,2
157,24,174,2176,2,4,5,7
134,16,2,2177,2,4,2,2
90,140,11,2178,1,6,13,7
269,924,1,142,1,2,5,8
9,925,3,436,1,1,2,2
48,91,34,323,1,6,13,7
89,43,49,26,1,11,5,7
203,394,2,1846,1,2,9,14
419,118,10,435,2,3,11,4
74,8,2,2179,1,5,5,4
54,28,4,2180,1,5,18,6
370,77,2,2181,1,6,5,8
38,22,2,2182,2,14,5,6
17,7,178,791,3,6,10,7
25,651,12,2183,1,8,5,7
171,926,4,262,1,3,5,4
131,4,344,138,1,2,5,8
102,102,39,2184,1,2,10,10
226,52,2,2185,1,10,5,8
71,56,102,34,1,1,10,7
75,148,8,2186,1,2,8,2
176,79,39,2187,1,2,5,7
50,478,31,83,1,1,13,7
25,603,39,2188,2,16,5,7
176,18,17,2189,1,6,5,7
4,36,10,2190,1,3,4,1
2,16,97,87,1,4,2,2
66,8,39,2191,1,2,5,7
176,77,39,2192,1,2,5,7
34,927,10,29,2,11,2,2
203,272,4,2193,1,6,9,14
87,928,345,49,1,5,25,15
252,137,4,2194,1,6,8,2
69,929,346,261,1,2,14,10
27,152,11,194,1,11,13,7
195,165,31,1372,1,1,4,7
48,29,347,391,2,2,13,7
6,75,2,2,2,4,5,4
102,930,3,62,1,6,10,10
11,106,2,2195,1,10,5,4
111,156,348,6,1,5,18,6
194,57,77,890,1,3,7,7
25,4,1,83,1,6,5,7
251,323,59,2196,1,6,2,2
87,265,3,2197,1,6,25,15
43,139,18,404,1,5,11,5
34,81,3,2198,1,5,2,2
34,81,3,2198,1,6,2,2
187,274,3,2199,1,9,20,7
237,5,31,62,1,1,5,7
146,204,6,2200,1,7,5,8
89,43,4,2201,2,11,5,7
2,94,2,2202,1,4,2,2
341,12,10,2203,1,7,5,4
13,98,288,1177,1,2,10,7
321,49,18,2204,2,2,9,5
183,219,1,152,1,5,1,11
8,28,10,2205,2,2,7,6
28,931,4,2206,1,4,14,10
71,13,3,2207,1,4,10,7
54,36,151,38,1,14,18,6
17,932,111,36,1,2,10,7
13,16,349,15,1,2,10,7
2,16,2,2208,2,6,2,2
134,105,62,2209,1,4,2,2
61,118,4,453,1,11,20,7
176,933,62,2210,1,6,5,7
336,228,3,151,1,6,8,2
17,5,3,297,2,6,10,7
29,29,350,142,1,2,5,5
28,272,177,104,1,1,14,10
55,274,2,2211,1,14,4,7
103,368,2,32,1,3,11,7
43,57,12,2212,1,5,11,5
42,22,31,154,1,11,6,1
235,934,351,163,1,6,23,12
226,68,3,2213,1,3,5,8
12,5,105,2214,1,1,9,4
25,139,3,2215,1,12,5,7
133,183,352,314,1,5,8,2
25,117,10,2216,1,11,5,7
17,719,36,2217,1,6,10,7
229,68,2,2218,1,1,5,4
115,9,2,2219,1,1,26,7
54,4,2,10,1,4,18,6
88,812,62,2220,1,7,19,2
2,94,2,2221,1,4,2,2
252,109,212,11,1,6,8,2
34,17,4,153,1,6,2,2
375,7,149,137,1,7,6,7
62,5,3,2222,1,2,13,7
228,935,2,43,1,14,5,6
54,936,19,154,2,4,18,6
171,1,2,2223,1,9,5,4
25,139,353,590,1,14,5,7
42,285,177,481,3,12,6,1
4,99,31,262,1,5,4,1
121,392,11,104,1,2,10,1
221,327,52,523,1,18,7,6
25,937,19,2224,1,3,5,7
89,938,2,181,1,14,5,7
102,9,12,2225,1,4,10,10
61,39,3,140,1,2,20,7
60,271,31,177,1,6,19,2
145,77,12,108,1,6,6,5
194,331,19,655,1,10,7,7
42,1,53,29,1,10,6,1
48,84,40,24,1,4,13,7
197,119,3,314,1,5,5,5
176,939,8,625,1,2,5,7
51,57,6,2226,1,5,7,6
2,17,354,6,1,4,2,2
61,52,3,404,1,14,20,7
124,940,25,97,1,2,7,7
31,38,53,2227,1,6,5,5
420,5,275,103,1,2,5,8
42,8,1,637,1,4,6,1
75,17,2,391,1,5,8,2
71,81,6,47,1,2,10,7
74,4,11,2228,1,4,5,4
22,65,11,2229,1,1,5,4
90,68,2,2230,1,6,13,7
81,43,2,2231,1,4,7,6
55,651,6,2232,1,12,4,7
31,18,11,2233,1,10,5,5
76,941,6,2234,1,4,17,14
162,374,212,2235,1,12,5,1
102,61,2,2236,1,2,10,10
211,359,6,2237,1,3,5,4
13,942,3,11,1,2,10,7
212,419,100,123,2,6,7,1
150,943,100,10,1,6,7,6
102,297,8,74,1,1,10,10
421,118,4,2238,1,16,1,1
35,77,2,2239,3,18,2,2
69,944,11,176,1,2,14,10
102,102,2,2240,1,2,10,10
128,230,4,2241,1,6,10,7
176,24,4,2242,1,2,5,7
43,118,8,2243,1,9,11,5
42,945,105,2244,1,2,6,1
221,57,13,1655,2,9,7,6
28,81,4,2245,1,6,14,10
2,499,2,2237,1,6,2,2
422,101,2,2246,1,1,10,1
2,105,4,2247,2,4,2,2
194,946,100,6,1,5,7,7
115,207,355,2248,1,1,26,7
21,947,247,2249,1,4,8,2
168,206,3,108,1,7,10,1
27,1,1,2250,1,4,13,7
2,61,2,2251,1,2,2,2
2,81,286,773,1,1,2,2
274,611,19,153,1,2,9,9
313,65,10,2252,1,7,11,6
34,205,2,2253,1,8,2,2
134,16,39,2254,1,4,2,2
35,12,2,2255,1,13,2,2
188,139,19,2256,1,10,11,7
81,22,2,2257,1,3,7,6
194,112,31,15,1,14,7,7
260,129,100,26,1,10,7,6
197,34,238,83,1,5,5,5
34,5,4,151,1,4,2,2
10,33,280,149,1,6,8,2
61,112,356,142,1,14,20,7
343,148,1,138,1,7,2,2
76,167,6,2234,1,4,17,14
260,336,100,26,2,11,7,6
11,81,3,104,1,2,5,4
102,61,3,2258,1,6,10,10
226,43,98,194,1,11,5,8
74,170,177,18,1,2,5,4
70,7,354,38,1,5,9,5
69,948,11,622,1,2,14,10
11,33,6,2259,1,1,5,4
120,949,100,26,1,13,7,7
194,22,100,26,1,11,7,7
147,1,39,2260,1,5,1,6
66,99,2,261,1,6,5,7
127,950,39,2261,1,3,7,1
11,951,8,38,1,3,5,4
127,220,6,2262,1,2,7,1
61,99,6,1618,1,6,20,7
81,57,40,724,1,11,7,6
87,952,4,2263,1,4,25,15
28,61,3,269,1,6,14,10
45,126,4,242,1,5,1,5
133,728,3,2264,1,6,8,2
42,243,77,2265,1,6,6,1
203,254,8,2266,1,6,9,14
35,5,18,2267,1,3,2,2
305,126,2,11,1,3,4,7
423,953,97,2268,1,2,7,6
115,9,77,226,1,2,26,7
87,95,39,2269,1,4,25,15
36,8,31,37,2,7,13,7
29,28,8,404,2,3,5,5
12,102,3,980,1,7,9,4
196,22,2,2270,1,5,1,1
11,16,62,38,1,4,5,4
380,70,2,425,1,4,11,4
6,118,2,2271,3,14,5,4
34,329,4,31,1,2,2,2
119,28,154,186,1,6,1,6
228,57,39,2272,1,5,5,6
11,783,51,10,1,1,5,4
157,875,6,2273,1,4,5,7
81,720,4,37,1,14,7,6
61,57,2,204,1,5,20,7
41,56,8,140,1,17,2,2
60,9,8,2274,1,6,19,2
60,53,8,2275,1,2,19,2
109,117,277,961,1,11,5,4
176,156,10,24,1,2,5,7
145,8,10,2276,1,6,6,5
2,221,11,79,1,1,2,2
82,374,42,2277,1,16,7,6
60,72,4,1560,1,2,19,2
120,129,10,2278,1,3,7,7
57,210,10,425,1,6,7,7
306,43,4,36,1,4,5,7
35,5,1,297,1,4,2,2
2,150,1,2279,1,5,2,2
2,53,1,2280,1,1,2,2
2,16,1,15,1,4,2,2
43,118,1,600,1,14,11,5
60,81,3,2281,1,6,19,2
326,81,6,2282,1,1,2,2
193,954,11,2283,1,13,11,6
13,1,2,2284,1,10,10,7
119,99,18,2285,1,2,1,6
193,22,3,2286,1,13,11,6
71,955,3,80,1,4,10,7
75,235,29,2287,1,4,8,2
35,956,2,2288,1,10,2,2
25,220,252,32,1,14,5,7
6,43,6,2289,1,10,5,4
418,291,18,2290,1,1,11,6
163,76,4,74,1,2,17,12
19,957,11,2291,1,1,12,9
176,113,18,162,1,6,5,7
34,39,3,2292,1,11,2,2
215,112,1,87,1,16,7,6
82,245,1,2293,1,13,7,6
112,553,2,11,2,2,30,15
111,139,3,404,1,12,18,6
94,958,10,1930,1,1,5,4
2,12,3,2294,1,6,2,2
25,651,10,2295,2,13,5,7
424,262,213,5,2,4,17,5
2,132,59,2296,1,6,2,2
370,94,70,2297,1,1,5,8
313,226,8,2298,1,2,11,6
2,102,3,2299,1,1,2,2
70,24,2,2300,1,10,9,5
58,959,357,78,1,7,17,2
177,372,77,1848,1,6,37,2
109,24,59,453,1,5,5,4
27,126,1,2301,3,10,13,7
62,34,11,757,2,5,13,7
6,232,2,24,2,9,5,4
34,8,3,2302,3,19,2,2
35,7,3,32,1,4,2,2
343,115,3,36,1,1,2,2
133,240,3,2303,1,2,8,2
2,13,2,2304,1,5,2,2
85,105,11,2305,1,6,2,2
272,636,2,2306,1,3,7,7
35,72,11,59,1,1,2,2
48,39,11,836,1,6,13,7
79,304,31,24,2,2,23,9
30,61,4,186,1,1,10,10
230,797,36,154,1,4,4,1
404,960,4,2307,1,6,42,12
28,961,36,2308,1,4,14,10
28,9,36,88,1,2,14,10
23,91,12,348,1,7,11,6
30,56,221,106,1,5,10,10
30,65,2,2309,1,5,10,10
25,274,6,417,1,10,5,7
193,274,2,352,1,13,11,6
299,137,6,2310,1,7,2,2
81,179,4,1050,2,14,7,6
35,29,3,2311,2,12,2,2
35,181,105,2312,1,9,2,2
9,962,42,118,1,1,2,2
151,43,3,2313,1,14,1,5
31,376,4,2314,1,5,5,5
31,963,4,152,2,3,5,5
25,36,18,2315,3,3,5,7
81,153,4,32,1,5,7,6
87,964,39,2316,1,5,25,15
267,8,30,68,1,6,1,5
188,57,6,2317,1,1,11,7
34,407,3,24,2,13,2,2
151,52,11,201,1,11,1,5
128,181,3,297,2,6,10,7
425,104,8,49,1,7,5,4
66,887,3,78,1,6,5,7
42,36,18,83,2,3,6,1
188,439,10,490,1,3,11,7
262,65,8,2318,1,6,5,4
158,33,4,261,3,10,9,12
61,965,4,2319,1,1,20,7
2,966,11,83,1,3,2,2
2,5,11,210,1,5,2,2
13,5,358,176,1,2,10,7
69,12,4,6,1,5,14,10
220,334,4,2320,1,1,34,1
13,150,59,104,1,1,10,7
120,125,10,2321,1,11,7,7
50,43,62,2322,2,11,13,7
123,139,19,181,1,11,1,1
251,183,288,2323,1,6,2,2
90,113,34,2324,1,6,13,7
63,77,3,5,1,6,5,4
27,8,4,24,1,3,13,7
59,197,31,2325,1,7,9,10
197,1,36,186,1,5,5,5
103,22,10,2326,1,3,11,7
145,4,36,2,1,1,6,5
27,4,11,2327,1,6,13,7
111,1,10,142,1,3,18,6
337,967,4,181,1,2,5,8
171,68,31,453,1,10,5,4
102,115,3,250,1,6,10,10
47,29,3,139,1,6,5,8
134,17,3,226,1,4,2,2
27,1,11,2328,1,11,13,7
304,99,31,2329,1,1,7,7
233,308,359,37,1,3,11,6
34,102,12,2330,1,6,2,2
10,9,4,2331,1,6,8,2
25,968,1,2332,1,10,5,7
2,969,247,142,1,2,2,2
25,57,68,523,2,5,5,7
27,77,3,2333,1,3,13,7
94,72,2,2334,1,1,5,4
30,7,4,2335,1,4,10,10
18,99,2,2336,1,4,5,8
81,444,6,2337,1,14,7,6
27,970,1,204,1,5,13,7
360,1,6,2338,1,1,7,6
25,219,3,2339,2,11,5,7
124,126,6,2340,1,1,7,7
355,971,2,270,1,7,6,1
102,372,355,2341,1,1,10,10
174,77,12,26,1,2,10,1
81,232,146,32,1,13,7,6
82,93,12,29,1,10,7,6
75,972,8,1378,1,2,8,2
61,117,39,2342,1,11,20,7
43,36,39,2343,1,4,11,5
302,59,4,2344,1,5,8,2
147,179,2,36,2,10,1,6
176,96,39,2345,1,2,5,7
57,57,39,2346,1,2,7,7
35,7,4,11,1,11,2,2
30,56,3,26,1,3,10,10
35,77,39,297,1,13,2,2
426,152,11,1088,1,1,7,6
81,315,28,6,1,14,7,6
155,43,28,261,1,3,1,5
43,117,19,29,1,10,11,5
166,973,116,2347,1,7,2,2
71,571,3,2348,1,6,10,7
10,33,2,250,1,4,8,2
32,874,168,180,1,1,8,2
359,18,2,1929,1,1,11,5
47,442,5,11,1,5,5,8
18,39,3,80,1,6,5,8
242,279,10,2349,1,1,25,15
251,130,2,2350,1,6,2,2
188,43,39,2351,1,4,11,7
127,139,39,2352,1,5,7,1
63,43,112,317,1,3,5,4
81,37,39,2353,2,3,7,6
120,179,10,2354,1,4,7,7
62,71,4,24,1,1,13,7
286,105,4,2355,2,12,2,2
211,153,4,400,1,11,5,4
427,57,8,2356,1,5,7,1
43,1,8,2357,1,11,11,5
89,274,360,32,1,5,5,7
24,232,10,2358,1,13,11,5
130,152,1,123,1,6,1,5
233,118,10,2359,1,3,11,6
66,1,3,2360,1,6,5,7
50,404,130,603,1,4,13,7
66,68,1,1353,1,2,5,7
66,220,10,2361,1,2,5,7
35,105,2,2362,1,6,2,2
115,102,3,10,1,2,26,7
174,71,2,2363,1,1,10,1
233,950,2,2364,1,5,11,6
85,974,3,151,1,5,2,2
34,16,3,6,1,4,2,2
145,29,11,10,1,6,6,5
228,604,6,2365,1,12,5,6
220,975,4,78,1,1,34,1
220,254,12,234,1,7,34,1
62,52,10,15,1,10,13,7
17,207,18,2366,1,7,10,7
79,248,31,88,1,6,23,9
13,75,109,194,2,3,10,7
43,1,39,2367,1,5,11,5
14,285,6,2368,1,10,7,7
2,61,2,2369,1,2,2,2
25,57,6,2370,1,4,5,7
25,68,10,6,1,2,5,7
127,153,19,11,1,5,7,1
4,57,39,2371,1,3,4,1
428,66,2,364,1,1,50,17
212,57,3,2372,1,5,7,1
196,36,10,2373,1,6,1,1
102,142,19,2374,1,7,10,10
196,43,39,2375,1,6,1,1
212,43,19,2376,1,10,7,1
4,210,19,2377,1,12,4,1
30,53,39,76,1,2,10,10
127,179,6,2378,1,4,7,1
123,179,10,2379,1,5,1,1
127,245,39,2380,1,5,7,1
4,139,10,2381,1,13,4,1
127,139,39,2382,1,5,7,1
81,216,49,78,1,10,7,6
38,52,19,2383,1,14,5,6
150,233,19,2384,1,10,7,6
25,1,19,2385,1,5,5,7
43,216,28,142,1,3,11,5
82,362,28,6,1,4,7,6
51,22,28,843,1,13,7,6
429,480,4,2386,1,7,2,2
29,18,4,2387,1,5,5,5
190,24,4,2388,1,6,6,5
29,28,4,2389,1,5,5,5
92,1,4,262,1,4,11,5
43,96,4,2390,1,2,11,5
25,13,120,281,2,7,5,7
108,12,3,76,1,6,8,2
102,976,4,6,3,4,10,10
430,233,143,2391,1,4,11,6
52,977,212,49,1,5,17,12
122,328,2,2392,1,1,2,2
62,457,3,1944,1,2,13,7
82,220,6,24,1,6,7,6
174,376,6,2393,1,2,10,1
419,139,19,2394,1,11,11,4
92,93,361,2395,1,3,11,5
111,77,109,28,1,3,18,6
223,22,4,6,1,21,5,6
35,170,70,88,2,11,2,2
60,925,2,180,1,1,19,2
157,978,4,80,1,6,5,7
128,79,4,44,1,4,10,7
25,979,62,28,1,14,5,7
90,39,40,368,2,6,13,7
337,75,18,2396,1,2,5,8
167,980,3,180,1,1,5,8
34,53,18,2397,1,1,2,2
187,378,31,57,1,9,20,7
17,29,1,2398,1,6,10,7
25,139,42,142,1,9,5,7
69,53,40,2399,1,2,14,10
69,981,10,2400,1,7,14,10
66,152,40,10,1,6,5,7
13,75,4,11,1,10,10,7
231,651,6,2401,1,11,7,6
77,982,31,886,1,6,5,4
224,39,2,78,1,6,5,4
260,245,100,37,3,3,7,6
81,983,100,15,1,6,7,6
260,984,100,142,2,5,7,6
260,315,100,26,2,10,7,6
176,985,100,2,1,6,5,7
290,903,100,76,1,2,7,6
245,24,1,637,1,5,10,7
221,179,2,149,1,11,7,6
41,100,2,104,1,5,2,2
221,232,100,297,2,8,7,6
251,204,18,2402,4,24,2,2
194,274,100,83,1,14,7,7
91,29,6,621,2,14,2,2
2,737,3,314,1,4,2,2
25,762,3,2403,1,9,5,7
91,11,49,6,2,19,2,2
115,986,149,137,1,7,26,7
96,53,3,76,1,7,26,7
197,799,11,104,1,4,5,5
30,13,31,64,1,3,10,10
176,987,233,2404,1,6,5,7
43,139,362,11,1,3,11,5
262,71,4,2405,2,1,5,4
34,105,1,2406,1,2,2,2
23,22,6,2407,1,3,11,6
16,59,8,2408,1,2,10,7
91,683,12,2409,1,4,2,2
251,105,12,2410,1,2,2,2
388,988,10,2411,1,4,5,7
181,935,1,28,1,11,11,8
171,18,4,2412,1,11,5,4
59,72,19,2413,1,2,9,10
50,34,177,37,1,10,13,7
52,989,2,72,1,2,17,12
27,126,10,2414,3,3,13,7
62,152,4,2415,1,5,13,7
25,139,2,2416,1,3,5,7
177,990,12,2417,1,4,37,2
150,152,4,2,1,2,7,6
150,152,19,2418,1,2,7,6
101,29,2,2419,1,2,5,8
35,16,31,2420,2,18,2,2
193,126,2,2421,1,4,11,6
251,56,10,2422,1,3,2,2
21,53,363,2423,1,5,8,2
27,79,217,2424,1,6,13,7
120,126,19,15,1,2,7,7
27,4,12,2425,1,2,13,7
43,22,10,2426,1,14,11,5
96,102,39,83,1,1,26,7
69,27,4,2427,1,2,14,10
66,43,2,2428,1,6,5,7
150,36,10,2429,1,4,7,6
66,383,10,2430,1,1,5,7
221,112,10,2431,1,9,7,6
124,57,10,6,1,2,7,7
42,119,39,2432,1,2,6,1
81,52,2,205,1,10,7,6
150,34,6,2433,1,2,7,6
150,99,6,2434,1,2,7,6
51,99,10,2435,1,4,7,6
119,99,2,2436,1,6,1,6
171,4,6,2437,1,4,5,4
109,8,3,2438,1,5,5,4
6,8,19,2439,1,5,5,4
40,8,2,76,1,5,5,4
6,141,19,204,1,5,5,4
63,141,19,2440,1,5,5,4
6,141,19,67,1,3,5,4
63,152,19,6,1,4,5,4
40,152,39,2441,2,3,5,4
6,28,2,11,1,5,5,4
27,991,2,104,1,6,13,7
66,91,2,602,1,1,5,7
266,37,19,2442,1,6,11,5
50,75,10,2443,1,3,13,7
25,226,19,2444,1,4,5,7
157,243,10,2445,1,4,5,7
223,139,29,297,1,14,5,6
38,139,12,11,1,9,5,6
82,219,6,2446,1,4,7,6
82,219,6,2447,1,2,7,6
57,52,10,2448,1,2,7,7
188,52,10,37,1,5,11,7
57,52,39,2449,1,6,7,7
25,320,10,2450,1,5,5,7
187,320,19,2451,1,11,20,7
25,220,6,2452,1,5,5,7
61,220,10,2453,1,14,20,7
57,220,6,2454,1,6,7,7
188,43,4,2455,1,14,11,7
57,43,6,2456,1,6,7,7
57,43,49,83,1,6,7,7
51,118,10,2457,1,14,7,6
27,34,2,11,1,3,13,7
193,116,6,2458,1,1,11,6
150,68,19,2459,1,2,7,6
81,75,6,2460,1,1,7,6
82,75,6,2461,1,1,7,6
81,8,39,2462,1,1,7,6
82,8,10,5,1,1,7,6
81,8,12,2463,1,2,7,6
82,8,6,2464,1,1,7,6
119,8,19,83,1,2,1,6
228,8,1,2465,1,4,5,6
82,226,6,2466,1,1,7,6
147,992,2,24,1,4,1,6
24,139,10,2467,1,13,11,5
43,139,19,83,1,10,11,5
45,118,10,2468,1,10,1,5
43,232,10,2469,1,9,11,5
94,56,6,2470,1,1,5,4
228,43,39,2471,3,10,5,6
82,43,10,2472,1,3,7,6
82,43,10,2473,1,3,7,6
12,16,6,2474,1,1,9,4
81,43,19,2475,1,10,7,6
6,5,19,78,1,1,5,4
193,43,2,88,1,11,11,6
22,29,6,2476,1,1,5,4
50,24,31,925,1,4,13,7
157,156,3,2477,1,4,5,7
70,17,31,637,1,6,9,5
24,210,10,2478,1,10,11,5
188,510,39,2479,1,11,11,7
325,28,137,453,1,5,7,6
2,399,8,2480,1,1,2,2
109,57,2,2481,1,11,5,4
176,8,28,194,1,6,5,7
57,139,10,2482,1,6,7,7
174,29,60,11,1,2,10,1
130,291,364,1915,1,7,1,5
143,33,11,2483,1,2,9,4
171,137,2,593,1,7,5,4
247,8,4,2484,1,1,7,6
17,204,155,38,1,6,10,7
25,285,39,453,1,12,5,7
113,39,8,2485,1,6,10,1
35,39,2,154,3,14,2,2
431,146,233,84,1,7,19,2
177,9,2,138,1,4,37,2
34,71,11,2486,2,11,2,2
54,993,3,611,1,4,18,6
87,518,2,78,1,5,25,15
102,135,3,2487,1,6,10,10
50,220,4,2488,2,11,13,7
432,994,4,142,1,3,10,7
228,118,39,204,1,9,5,6
2,487,4,24,1,10,2,2
17,7,8,2489,1,4,10,7
30,38,39,2490,1,2,10,10
63,995,105,32,1,9,5,4
116,365,3,801,1,1,2,2
54,8,4,319,1,5,18,6
429,102,4,72,1,7,2,2
112,996,11,149,1,6,30,15
433,118,2,2491,1,10,1,4
212,255,19,2492,1,6,7,1
150,274,6,2493,1,14,7,6
106,327,1,2494,1,8,7,6
150,37,19,2495,1,4,7,6
301,99,10,2496,1,4,1,5
155,99,10,2497,1,4,1,5
43,99,19,2498,1,3,11,5
43,383,19,1528,1,5,11,5
155,1,10,2499,1,4,1,5
127,255,19,2500,1,1,7,1
69,17,4,2501,1,6,14,10
11,24,2,2502,1,3,5,4
151,22,10,32,1,11,1,5
21,12,3,297,1,11,8,2
10,328,3,2503,1,4,8,2
10,137,3,2504,1,5,8,2
11,18,365,28,2,10,5,4
103,118,11,2505,1,3,11,7
188,36,2,24,1,3,11,7
63,152,11,2506,1,10,5,4
223,112,193,2507,2,21,5,6
235,997,36,83,1,5,23,12
380,36,10,2508,1,6,11,4
60,81,2,2509,1,6,19,2
422,104,3,2510,1,1,10,1
2,17,19,2511,1,5,2,2
34,12,18,123,1,10,2,2
301,28,19,2512,1,2,1,5
85,61,6,2513,1,7,2,2
55,219,29,751,1,3,4,7
25,126,39,2514,1,3,5,7
25,126,19,2515,1,10,5,7
57,126,6,2516,1,1,7,7
57,126,6,2517,1,2,7,7
120,126,6,2518,1,2,7,7
25,998,52,2519,1,5,5,7
57,57,6,2520,1,4,7,7
57,233,6,2521,1,1,7,7
55,189,12,24,1,5,4,7
66,189,19,2522,1,6,5,7
25,34,19,2523,1,5,5,7
124,34,10,2524,1,1,7,7
57,999,49,49,1,1,7,7
124,99,6,2525,1,2,7,7
25,1,6,2526,1,10,5,7
61,1,29,26,1,3,20,7
304,255,6,2527,1,1,7,7
434,255,19,2528,1,1,7,7
183,233,19,36,1,5,1,11
231,36,19,2529,1,11,7,6
195,1000,52,2530,1,1,4,7
50,11,3,198,1,2,13,7
27,4,19,2531,1,4,13,7
176,140,6,2532,1,2,5,7
27,77,19,36,1,6,13,7
13,75,2,15,1,3,10,7
27,8,2,2533,1,5,13,7
82,220,10,2534,1,5,7,6
228,220,12,103,1,14,5,6
150,220,19,11,1,10,7,6
325,220,2,2030,1,4,7,6
43,210,10,2535,1,10,11,5
45,210,10,2536,1,3,1,5
43,210,19,2537,1,13,11,5
81,57,10,36,1,4,7,6
150,57,19,2538,1,5,7,6
233,57,19,2539,1,3,11,6
82,57,6,2540,1,4,7,6
228,152,10,250,1,6,5,6
82,152,6,2541,1,1,7,6
82,152,6,2542,1,1,7,6
81,152,19,15,1,1,7,6
119,28,19,104,1,2,1,6
325,28,19,11,1,6,7,6
35,62,2,2543,1,6,2,2
122,56,6,2544,1,1,2,2
75,328,2,2545,1,5,8,2
82,24,10,128,1,1,7,6
2,280,2,2546,1,4,2,2
2,931,2,2547,1,2,2,2
120,43,19,2548,1,11,7,7
188,210,10,37,1,5,11,7
194,210,10,6,1,5,7,7
57,210,10,2549,1,6,7,7
12,65,1,2550,1,2,9,4
35,124,31,1809,1,5,2,2
127,301,6,2551,1,3,7,1
6,219,6,1004,1,5,5,4
194,651,6,2552,1,14,7,7
120,604,6,2553,1,13,7,7
38,153,19,11,1,3,5,6
68,436,49,2554,1,6,7,6
90,24,4,2555,1,2,13,7
23,210,10,2556,1,3,11,6
81,210,6,2557,1,3,7,6
151,245,4,2558,1,14,1,5
42,415,39,2559,1,10,6,1
42,39,10,2560,1,6,6,1
4,181,19,2561,1,4,4,1
34,12,2,186,1,4,2,2
66,91,10,2562,1,1,5,7
48,65,2,2563,1,6,13,7
226,43,3,26,1,10,5,8
90,91,3,2564,1,6,13,7
197,24,19,2565,1,5,5,5
176,140,8,24,1,2,5,7
48,91,3,2566,1,6,13,7
245,77,4,2567,1,5,10,7
27,156,3,2568,1,6,13,7
25,117,59,2569,1,9,5,7
151,285,2,2570,2,14,1,5
13,1001,4,2571,2,3,10,7
51,439,6,2572,1,11,7,6
167,445,2,218,1,2,5,8
47,28,2,76,1,4,5,8
47,255,2,537,1,4,5,8
82,216,6,2573,1,6,7,6
17,1002,62,181,1,4,10,7
69,272,4,176,1,1,14,10
150,236,6,2574,1,6,7,6
260,52,49,36,1,10,7,6
6,24,39,2164,1,3,5,4
69,1003,31,44,1,1,14,10
167,29,2,2575,1,2,5,8
6,43,10,498,1,5,5,4
2,16,2,2576,1,4,2,2
